video_title,site_name,recorded_at,nest_id,x1,y1,x2,y2
cvprmendels_2024-04-30_09_30_00,cvprmendels,2024-04-30T09:30:00+00:00,45,593.0,542.0,615.0,558.0
cvprmendels_2024-04-30_09_30_00,cvprmendels,2024-04-30T09:30:00+00:00,46,653.0,543.0,675.0,559.0
cvprmendels_2024-04-30_09_30_00,cvprmendels,2024-04-30T09:30:00+00:00,47,713.0,543.0,735.0,559.0
cvprmendels_2024-04-30_09_30_00,cvprmendels,2024-04-30T09:30:00+00:00,48,772.0,542.0,794.0,558.0
cvprmendels_2024-04-30_09_30_00,cvprmendels,2024-04-30T09:30:00+00:00,49,831.0,542.0,853.0,558.0
cvprmendels_2024-04-30_09_30_00,cvprmendels,2024-04-30T09:30:00+00:00,50,887.0,540.0,909.0,556.0
cvprmendels_2024-04-30_09_30_00,cvprmendels,2024-04-30T09:30:00+00:00,51,360.0,613.0,382.0,629.0
cvprmendels_2024-04-30_09_30_00,cvprmendels,2024-04-30T09:30:00+00:00,52,414.0,618.0,436.0,634.0
cvprmendels_2024-04-30_09_30_00,cvprmendels,2024-04-30T09:30:00+00:00,53,468.0,621.0,490.0,637.0
cvprmendels_2024-04-30_09_30_00,cvprmendels,2024-04-30T09:30:00+00:00,54,526.0,623.0,548.0,639.0
cvprmendels_2024-04-30_09_30_00,cvprmendels,2024-04-30T09:30:00+00:00,55,585.0,625.0,607.0,641.0
cvprmendels_2024-04-30_09_30_00,cvprmendels,2024-04-30T09:30:00+00:00,56,644.0,627.0,666.0,643.0
cvprmendels_2024-04-30_09_30_00,cvprmendels,2024-04-30T09:30:00+00:00,57,700.0,627.0,722.0,643.0
cvprmendels_2024-04-30_09_30_00,cvprmendels,2024-04-30T09:30:00+00:00,58,759.0,627.0,781.0,643.0
cvprmendels_2024-04-30_09_30_00,cvprmendels,2024-04-30T09:30:00+00:00,59,817.0,626.0,839.0,642.0
cvprmendels_2024-04-30_09_30_00,cvprmendels,2024-04-30T09:30:00+00:00,60,874.0,624.0,896.0,640.0
cvprmendels_2024-04-30_09_40_01,cvprmendels,2024-04-30T09:40:01+00:00,1,365.0,107.0,387.0,123.0
cvprmendels_2024-04-30_09_40_01,cvprmendels,2024-04-30T09:40:01+00:00,2,421.0,106.0,443.0,122.0
cvprmendels_2024-04-30_09_40_01,cvprmendels,2024-04-30T09:40:01+00:00,3,478.0,105.0,500.0,121.0
cvprmendels_2024-04-30_09_40_01,cvprmendels,2024-04-30T09:40:01+00:00,4,537.0,105.0,559.0,121.0
cvprmendels_2024-04-30_09_40_01,cvprmendels,2024-04-30T09:40:01+00:00,5,596.0,106.0,618.0,122.0
cvprmendels_2024-04-30_09_40_01,cvprmendels,2024-04-30T09:40:01+00:00,6,657.0,107.0,679.0,123.0
cvprmendels_2024-04-30_09_40_01,cvprmendels,2024-04-30T09:40:01+00:00,7,715.0,107.0,737.0,123.0
cvprmendels_2024-04-30_09_40_01,cvprmendels,2024-04-30T09:40:01+00:00,8,775.0,108.0,797.0,124.0
cvprmendels_2024-04-30_09_40_01,cvprmendels,2024-04-30T09:40:01+00:00,9,838.0,111.0,860.0,127.0
cvprmendels_2024-04-30_09_40_01,cvprmendels,2024-04-30T09:40:01+00:00,10,894.0,112.0,916.0,128.0
cvprmendels_2024-04-30_09_40_01,cvprmendels,2024-04-30T09:40:01+00:00,11,362.0,193.0,384.0,209.0
cvprmendels_2024-04-30_09_40_01,cvprmendels,2024-04-30T09:40:01+00:00,12,419.0,194.0,441.0,210.0
cvprmendels_2024-04-30_09_40_01,cvprmendels,2024-04-30T09:40:01+00:00,13,475.0,193.0,497.0,209.0
cvprmendels_2024-04-30_09_40_01,cvprmendels,2024-04-30T09:40:01+00:00,14,535.0,194.0,557.0,210.0
cvprmendels_2024-04-30_09_40_01,cvprmendels,2024-04-30T09:40:01+00:00,15,594.0,194.0,616.0,210.0
cvprmendels_2024-04-30_09_40_01,cvprmendels,2024-04-30T09:40:01+00:00,16,656.0,195.0,678.0,211.0
cvprmendels_2024-04-30_09_40_01,cvprmendels,2024-04-30T09:40:01+00:00,17,714.0,195.0,736.0,211.0
cvprmendels_2024-04-30_09_40_01,cvprmendels,2024-04-30T09:40:01+00:00,18,774.0,196.0,796.0,212.0
cvprmendels_2024-04-30_09_40_01,cvprmendels,2024-04-30T09:40:01+00:00,19,835.0,197.0,857.0,213.0
cvprmendels_2024-04-30_09_40_01,cvprmendels,2024-04-30T09:40:01+00:00,20,893.0,199.0,915.0,215.0
cvprmendels_2024-04-30_09_40_01,cvprmendels,2024-04-30T09:40:01+00:00,21,365.0,279.0,387.0,295.0
cvprmendels_2024-04-30_09_40_01,cvprmendels,2024-04-30T09:40:01+00:00,22,420.0,279.0,442.0,295.0
cvprmendels_2024-04-30_09_40_01,cvprmendels,2024-04-30T09:40:01+00:00,23,479.0,281.0,501.0,297.0
cvprmendels_2024-04-30_09_40_01,cvprmendels,2024-04-30T09:40:01+00:00,24,537.0,281.0,559.0,297.0
cvprmendels_2024-04-30_09_40_01,cvprmendels,2024-04-30T09:40:01+00:00,25,598.0,282.0,620.0,298.0
cvprmendels_2024-04-30_09_40_01,cvprmendels,2024-04-30T09:40:01+00:00,26,661.0,283.0,683.0,299.0
cvprmendels_2024-04-30_09_40_01,cvprmendels,2024-04-30T09:40:01+00:00,27,720.0,284.0,742.0,300.0
cvprmendels_2024-04-30_09_40_01,cvprmendels,2024-04-30T09:40:01+00:00,28,777.0,284.0,799.0,300.0
cvprmendels_2024-04-30_09_40_01,cvprmendels,2024-04-30T09:40:01+00:00,29,839.0,285.0,861.0,301.0
cvprmendels_2024-04-30_09_40_01,cvprmendels,2024-04-30T09:40:01+00:00,30,895.0,286.0,917.0,302.0
cvprmendels_2024-04-30_09_40_01,cvprmendels,2024-04-30T09:40:01+00:00,31,360.0,448.0,382.0,464.0
cvprmendels_2024-04-30_09_40_01,cvprmendels,2024-04-30T09:40:01+00:00,32,411.0,451.0,433.0,467.0
cvprmendels_2024-04-30_09_40_01,cvprmendels,2024-04-30T09:40:01+00:00,33,470.0,452.0,492.0,468.0
cvprmendels_2024-04-30_09_40_01,cvprmendels,2024-04-30T09:40:01+00:00,34,526.0,455.0,548.0,471.0
cvprmendels_2024-04-30_09_40_01,cvprmendels,2024-04-30T09:40:01+00:00,35,586.0,456.0,608.0,472.0
cvprmendels_2024-04-30_09_40_01,cvprmendels,2024-04-30T09:40:01+00:00,36,649.0,457.0,671.0,473.0
cvprmendels_2024-04-30_09_40_01,cvprmendels,2024-04-30T09:40:01+00:00,37,708.0,457.0,730.0,473.0
cvprmendels_2024-04-30_09_40_01,cvprmendels,2024-04-30T09:40:01+00:00,38,768.0,459.0,790.0,475.0
cvprmendels_2024-04-30_09_40_01,cvprmendels,2024-04-30T09:40:01+00:00,39,828.0,458.0,850.0,474.0
cvprmendels_2024-04-30_09_40_01,cvprmendels,2024-04-30T09:40:01+00:00,40,886.0,458.0,908.0,474.0
cvprmendels_2024-04-30_09_40_01,cvprmendels,2024-04-30T09:40:01+00:00,41,363.0,534.0,385.0,550.0
cvprmendels_2024-04-30_09_40_01,cvprmendels,2024-04-30T09:40:01+00:00,42,417.0,536.0,439.0,552.0
cvprmendels_2024-04-30_09_40_01,cvprmendels,2024-04-30T09:40:01+00:00,43,476.0,539.0,498.0,555.0
cvprmendels_2024-04-30_09_40_01,cvprmendels,2024-04-30T09:40:01+00:00,44,536.0,540.0,558.0,556.0
cvprmendels_2024-04-30_09_40_01,cvprmendels,2024-04-30T09:40:01+00:00,45,593.0,542.0,615.0,558.0
cvprmendels_2024-04-30_09_40_01,cvprmendels,2024-04-30T09:40:01+00:00,46,653.0,542.0,675.0,558.0
cvprmendels_2024-04-30_09_40_01,cvprmendels,2024-04-30T09:40:01+00:00,47,712.0,543.0,734.0,559.0
cvprmendels_2024-04-30_09_40_01,cvprmendels,2024-04-30T09:40:01+00:00,48,771.0,543.0,793.0,559.0
cvprmendels_2024-04-30_09_40_01,cvprmendels,2024-04-30T09:40:01+00:00,49,831.0,542.0,853.0,558.0
cvprmendels_2024-04-30_09_40_01,cvprmendels,2024-04-30T09:40:01+00:00,50,887.0,540.0,909.0,556.0
cvprmendels_2024-04-30_09_40_01,cvprmendels,2024-04-30T09:40:01+00:00,51,361.0,613.0,383.0,629.0
cvprmendels_2024-04-30_09_40_01,cvprmendels,2024-04-30T09:40:01+00:00,52,414.0,618.0,436.0,634.0
cvprmendels_2024-04-30_09_40_01,cvprmendels,2024-04-30T09:40:01+00:00,53,468.0,621.0,490.0,637.0
cvprmendels_2024-04-30_09_40_01,cvprmendels,2024-04-30T09:40:01+00:00,54,526.0,623.0,548.0,639.0
cvprmendels_2024-04-30_09_40_01,cvprmendels,2024-04-30T09:40:01+00:00,55,585.0,625.0,607.0,641.0
cvprmendels_2024-04-30_09_40_01,cvprmendels,2024-04-30T09:40:01+00:00,56,644.0,627.0,666.0,643.0
cvprmendels_2024-04-30_09_40_01,cvprmendels,2024-04-30T09:40:01+00:00,57,700.0,627.0,722.0,643.0
cvprmendels_2024-04-30_09_40_01,cvprmendels,2024-04-30T09:40:01+00:00,58,759.0,627.0,781.0,643.0
cvprmendels_2024-04-30_09_40_01,cvprmendels,2024-04-30T09:40:01+00:00,59,817.0,626.0,839.0,642.0
cvprmendels_2024-04-30_09_40_01,cvprmendels,2024-04-30T09:40:01+00:00,60,875.0,623.0,897.0,639.0
cvprmendels_2024-05-08_15_00_00,cvprmendels,2024-05-08T15:00:00+00:00,1,371.0,99.0,393.0,115.0
cvprmendels_2024-05-08_15_00_00,cvprmendels,2024-05-08T15:00:00+00:00,2,426.0,97.0,448.0,113.0
cvprmendels_2024-05-08_15_00_00,cvprmendels,2024-05-08T15:00:00+00:00,3,482.0,98.0,504.0,114.0
cvprmendels_2024-05-08_15_00_00,cvprmendels,2024-05-08T15:00:00+00:00,4,541.0,98.0,563.0,114.0
cvprmendels_2024-05-08_15_00_00,cvprmendels,2024-05-08T15:00:00+00:00,5,599.0,98.0,621.0,114.0
cvprmendels_2024-05-08_15_00_00,cvprmendels,2024-05-08T15:00:00+00:00,6,660.0,99.0,682.0,115.0
cvprmendels_2024-05-08_15_00_00,cvprmendels,2024-05-08T15:00:00+00:00,7,717.0,98.0,739.0,114.0
cvprmendels_2024-05-08_15_00_00,cvprmendels,2024-05-08T15:00:00+00:00,8,777.0,100.0,799.0,116.0
cvprmendels_2024-05-08_15_00_00,cvprmendels,2024-05-08T15:00:00+00:00,9,840.0,101.0,862.0,117.0
cvprmendels_2024-05-08_15_00_00,cvprmendels,2024-05-08T15:00:00+00:00,10,897.0,103.0,919.0,119.0
cvprmendels_2024-05-08_15_00_00,cvprmendels,2024-05-08T15:00:00+00:00,11,367.0,186.0,389.0,202.0
cvprmendels_2024-05-08_15_00_00,cvprmendels,2024-05-08T15:00:00+00:00,12,424.0,186.0,446.0,202.0
cvprmendels_2024-05-08_15_00_00,cvprmendels,2024-05-08T15:00:00+00:00,13,480.0,186.0,502.0,202.0
cvprmendels_2024-05-08_15_00_00,cvprmendels,2024-05-08T15:00:00+00:00,14,539.0,186.0,561.0,202.0
cvprmendels_2024-05-08_15_00_00,cvprmendels,2024-05-08T15:00:00+00:00,15,598.0,187.0,620.0,203.0
cvprmendels_2024-05-08_15_00_00,cvprmendels,2024-05-08T15:00:00+00:00,16,660.0,187.0,682.0,203.0
cvprmendels_2024-05-08_15_00_00,cvprmendels,2024-05-08T15:00:00+00:00,17,717.0,186.0,739.0,202.0
cvprmendels_2024-05-08_15_00_00,cvprmendels,2024-05-08T15:00:00+00:00,18,776.0,187.0,798.0,203.0
cvprmendels_2024-05-08_15_00_00,cvprmendels,2024-05-08T15:00:00+00:00,19,837.0,188.0,859.0,204.0
cvprmendels_2024-05-08_15_00_00,cvprmendels,2024-05-08T15:00:00+00:00,20,895.0,190.0,917.0,206.0
cvprmendels_2024-05-08_15_00_00,cvprmendels,2024-05-08T15:00:00+00:00,21,373.0,272.0,395.0,288.0
cvprmendels_2024-05-08_15_00_00,cvprmendels,2024-05-08T15:00:00+00:00,22,424.0,272.0,446.0,288.0
cvprmendels_2024-05-08_15_00_00,cvprmendels,2024-05-08T15:00:00+00:00,23,484.0,274.0,506.0,290.0
cvprmendels_2024-05-08_15_00_00,cvprmendels,2024-05-08T15:00:00+00:00,24,542.0,273.0,564.0,289.0
cvprmendels_2024-05-08_15_00_00,cvprmendels,2024-05-08T15:00:00+00:00,25,602.0,274.0,624.0,290.0
cvprmendels_2024-05-08_15_00_00,cvprmendels,2024-05-08T15:00:00+00:00,26,665.0,275.0,687.0,291.0
cvprmendels_2024-05-08_15_00_00,cvprmendels,2024-05-08T15:00:00+00:00,27,724.0,275.0,746.0,291.0
cvprmendels_2024-05-08_15_00_00,cvprmendels,2024-05-08T15:00:00+00:00,28,781.0,275.0,803.0,291.0
cvprmendels_2024-05-08_15_00_00,cvprmendels,2024-05-08T15:00:00+00:00,29,841.0,277.0,863.0,293.0
cvprmendels_2024-05-08_15_00_00,cvprmendels,2024-05-08T15:00:00+00:00,30,899.0,277.0,921.0,293.0
cvprmendels_2024-05-08_15_00_00,cvprmendels,2024-05-08T15:00:00+00:00,31,367.0,442.0,389.0,458.0
cvprmendels_2024-05-08_15_00_00,cvprmendels,2024-05-08T15:00:00+00:00,32,419.0,443.0,441.0,459.0
cvprmendels_2024-05-08_15_00_00,cvprmendels,2024-05-08T15:00:00+00:00,33,477.0,445.0,499.0,461.0
cvprmendels_2024-05-08_15_00_00,cvprmendels,2024-05-08T15:00:00+00:00,34,534.0,446.0,556.0,462.0
cvprmendels_2024-05-08_15_00_00,cvprmendels,2024-05-08T15:00:00+00:00,35,593.0,447.0,615.0,463.0
cvprmendels_2024-05-08_15_00_00,cvprmendels,2024-05-08T15:00:00+00:00,36,656.0,447.0,678.0,463.0
cvprmendels_2024-05-08_15_00_00,cvprmendels,2024-05-08T15:00:00+00:00,37,714.0,447.0,736.0,463.0
cvprmendels_2024-05-08_15_00_00,cvprmendels,2024-05-08T15:00:00+00:00,38,774.0,448.0,796.0,464.0
cvprmendels_2024-05-08_15_00_00,cvprmendels,2024-05-08T15:00:00+00:00,39,832.0,447.0,854.0,463.0
cvprmendels_2024-05-08_15_00_00,cvprmendels,2024-05-08T15:00:00+00:00,40,889.0,446.0,911.0,462.0
cvprmendels_2024-05-08_15_00_00,cvprmendels,2024-05-08T15:00:00+00:00,41,371.0,526.0,393.0,542.0
cvprmendels_2024-05-08_15_00_00,cvprmendels,2024-05-08T15:00:00+00:00,42,424.0,528.0,446.0,544.0
cvprmendels_2024-05-08_15_00_00,cvprmendels,2024-05-08T15:00:00+00:00,43,483.0,531.0,505.0,547.0
cvprmendels_2024-05-08_15_00_00,cvprmendels,2024-05-08T15:00:00+00:00,44,543.0,532.0,565.0,548.0
cvprmendels_2024-05-08_15_00_00,cvprmendels,2024-05-08T15:00:00+00:00,45,600.0,533.0,622.0,549.0
cvprmendels_2024-05-08_15_00_00,cvprmendels,2024-05-08T15:00:00+00:00,46,661.0,534.0,683.0,550.0
cvprmendels_2024-05-08_15_00_00,cvprmendels,2024-05-08T15:00:00+00:00,47,719.0,533.0,741.0,549.0
cvprmendels_2024-05-08_15_00_00,cvprmendels,2024-05-08T15:00:00+00:00,48,777.0,532.0,799.0,548.0
cvprmendels_2024-05-08_15_00_00,cvprmendels,2024-05-08T15:00:00+00:00,49,836.0,531.0,858.0,547.0
cvprmendels_2024-05-08_15_00_00,cvprmendels,2024-05-08T15:00:00+00:00,50,891.0,528.0,913.0,544.0
cvprmendels_2024-05-08_15_00_00,cvprmendels,2024-05-08T15:00:00+00:00,51,367.0,606.0,389.0,622.0
cvprmendels_2024-05-08_15_00_00,cvprmendels,2024-05-08T15:00:00+00:00,52,422.0,611.0,444.0,627.0
cvprmendels_2024-05-08_15_00_00,cvprmendels,2024-05-08T15:00:00+00:00,53,476.0,613.0,498.0,629.0
cvprmendels_2024-05-08_15_00_00,cvprmendels,2024-05-08T15:00:00+00:00,54,534.0,615.0,556.0,631.0
cvprmendels_2024-05-08_15_00_00,cvprmendels,2024-05-08T15:00:00+00:00,55,593.0,616.0,615.0,632.0
cvprmendels_2024-05-08_15_00_00,cvprmendels,2024-05-08T15:00:00+00:00,56,651.0,617.0,673.0,633.0
cvprmendels_2024-05-08_15_00_00,cvprmendels,2024-05-08T15:00:00+00:00,57,708.0,617.0,730.0,633.0
cvprmendels_2024-05-08_15_00_00,cvprmendels,2024-05-08T15:00:00+00:00,58,765.0,617.0,787.0,633.0
cvprmendels_2024-05-08_15_00_00,cvprmendels,2024-05-08T15:00:00+00:00,59,824.0,614.0,846.0,630.0
cvprmendels_2024-05-08_15_00_00,cvprmendels,2024-05-08T15:00:00+00:00,60,880.0,611.0,902.0,627.0
cvprmendels_2024-05-08_15_30_00,cvprmendels,2024-05-08T15:30:00+00:00,1,371.0,99.0,393.0,115.0
cvprmendels_2024-05-08_15_30_00,cvprmendels,2024-05-08T15:30:00+00:00,2,426.0,98.0,448.0,114.0
cvprmendels_2024-05-08_15_30_00,cvprmendels,2024-05-08T15:30:00+00:00,3,483.0,97.0,505.0,113.0
cvprmendels_2024-05-08_15_30_00,cvprmendels,2024-05-08T15:30:00+00:00,4,541.0,97.0,563.0,113.0
cvprmendels_2024-05-08_15_30_00,cvprmendels,2024-05-08T15:30:00+00:00,5,599.0,97.0,621.0,113.0
cvprmendels_2024-05-08_15_30_00,cvprmendels,2024-05-08T15:30:00+00:00,6,661.0,99.0,683.0,115.0
cvprmendels_2024-05-08_15_30_00,cvprmendels,2024-05-08T15:30:00+00:00,7,718.0,98.0,740.0,114.0
cvprmendels_2024-05-08_15_30_00,cvprmendels,2024-05-08T15:30:00+00:00,8,777.0,99.0,799.0,115.0
cvprmendels_2024-05-08_15_30_00,cvprmendels,2024-05-08T15:30:00+00:00,9,840.0,101.0,862.0,117.0
cvprmendels_2024-05-08_15_30_00,cvprmendels,2024-05-08T15:30:00+00:00,10,896.0,103.0,918.0,119.0
cvprmendels_2024-05-08_15_30_00,cvprmendels,2024-05-08T15:30:00+00:00,11,368.0,186.0,390.0,202.0
cvprmendels_2024-05-08_15_30_00,cvprmendels,2024-05-08T15:30:00+00:00,12,424.0,186.0,446.0,202.0
cvprmendels_2024-05-08_15_30_00,cvprmendels,2024-05-08T15:30:00+00:00,13,481.0,186.0,503.0,202.0
cvprmendels_2024-05-08_15_30_00,cvprmendels,2024-05-08T15:30:00+00:00,14,539.0,186.0,561.0,202.0
cvprmendels_2024-05-08_15_30_00,cvprmendels,2024-05-08T15:30:00+00:00,15,598.0,186.0,620.0,202.0
cvprmendels_2024-05-08_15_30_00,cvprmendels,2024-05-08T15:30:00+00:00,16,661.0,187.0,683.0,203.0
cvprmendels_2024-05-08_15_30_00,cvprmendels,2024-05-08T15:30:00+00:00,17,717.0,186.0,739.0,202.0
cvprmendels_2024-05-08_15_30_00,cvprmendels,2024-05-08T15:30:00+00:00,18,776.0,187.0,798.0,203.0
cvprmendels_2024-05-08_15_30_00,cvprmendels,2024-05-08T15:30:00+00:00,19,837.0,188.0,859.0,204.0
cvprmendels_2024-05-08_15_30_00,cvprmendels,2024-05-08T15:30:00+00:00,20,895.0,190.0,917.0,206.0
cvprmendels_2024-05-08_15_30_00,cvprmendels,2024-05-08T15:30:00+00:00,21,373.0,272.0,395.0,288.0
cvprmendels_2024-05-08_15_30_00,cvprmendels,2024-05-08T15:30:00+00:00,22,425.0,272.0,447.0,288.0
cvprmendels_2024-05-08_15_30_00,cvprmendels,2024-05-08T15:30:00+00:00,23,484.0,274.0,506.0,290.0
cvprmendels_2024-05-08_15_30_00,cvprmendels,2024-05-08T15:30:00+00:00,24,542.0,273.0,564.0,289.0
cvprmendels_2024-05-08_15_30_00,cvprmendels,2024-05-08T15:30:00+00:00,25,602.0,274.0,624.0,290.0
cvprmendels_2024-05-08_15_30_00,cvprmendels,2024-05-08T15:30:00+00:00,26,665.0,274.0,687.0,290.0
cvprmendels_2024-05-08_15_30_00,cvprmendels,2024-05-08T15:30:00+00:00,27,724.0,276.0,746.0,292.0
cvprmendels_2024-05-08_15_30_00,cvprmendels,2024-05-08T15:30:00+00:00,28,781.0,276.0,803.0,292.0
cvprmendels_2024-05-08_15_30_00,cvprmendels,2024-05-08T15:30:00+00:00,29,841.0,276.0,863.0,292.0
cvprmendels_2024-05-08_15_30_00,cvprmendels,2024-05-08T15:30:00+00:00,30,899.0,277.0,921.0,293.0
cvprmendels_2024-05-08_15_30_00,cvprmendels,2024-05-08T15:30:00+00:00,31,367.0,441.0,389.0,457.0
cvprmendels_2024-05-08_15_30_00,cvprmendels,2024-05-08T15:30:00+00:00,32,419.0,443.0,441.0,459.0
cvprmendels_2024-05-08_15_30_00,cvprmendels,2024-05-08T15:30:00+00:00,33,477.0,445.0,499.0,461.0
cvprmendels_2024-05-08_15_30_00,cvprmendels,2024-05-08T15:30:00+00:00,34,534.0,446.0,556.0,462.0
cvprmendels_2024-05-08_15_30_00,cvprmendels,2024-05-08T15:30:00+00:00,35,594.0,446.0,616.0,462.0
cvprmendels_2024-05-08_15_30_00,cvprmendels,2024-05-08T15:30:00+00:00,36,655.0,446.0,677.0,462.0
cvprmendels_2024-05-08_15_30_00,cvprmendels,2024-05-08T15:30:00+00:00,37,714.0,446.0,736.0,462.0
cvprmendels_2024-05-08_15_30_00,cvprmendels,2024-05-08T15:30:00+00:00,38,774.0,448.0,796.0,464.0
cvprmendels_2024-05-08_15_30_00,cvprmendels,2024-05-08T15:30:00+00:00,39,833.0,447.0,855.0,463.0
cvprmendels_2024-05-08_15_30_00,cvprmendels,2024-05-08T15:30:00+00:00,40,889.0,446.0,911.0,462.0
cvprmendels_2024-05-08_15_30_00,cvprmendels,2024-05-08T15:30:00+00:00,41,371.0,526.0,393.0,542.0
cvprmendels_2024-05-08_15_30_00,cvprmendels,2024-05-08T15:30:00+00:00,42,424.0,528.0,446.0,544.0
cvprmendels_2024-05-08_15_30_00,cvprmendels,2024-05-08T15:30:00+00:00,43,483.0,531.0,505.0,547.0
cvprmendels_2024-05-08_15_30_00,cvprmendels,2024-05-08T15:30:00+00:00,44,543.0,532.0,565.0,548.0
cvprmendels_2024-05-08_15_30_00,cvprmendels,2024-05-08T15:30:00+00:00,45,600.0,533.0,622.0,549.0
cvprmendels_2024-05-08_15_30_00,cvprmendels,2024-05-08T15:30:00+00:00,46,661.0,533.0,683.0,549.0
cvprmendels_2024-05-08_15_30_00,cvprmendels,2024-05-08T15:30:00+00:00,47,719.0,532.0,741.0,548.0
cvprmendels_2024-05-08_15_30_00,cvprmendels,2024-05-08T15:30:00+00:00,48,777.0,532.0,799.0,548.0
cvprmendels_2024-05-08_15_30_00,cvprmendels,2024-05-08T15:30:00+00:00,49,837.0,531.0,859.0,547.0
cvprmendels_2024-05-08_15_30_00,cvprmendels,2024-05-08T15:30:00+00:00,50,891.0,528.0,913.0,544.0
cvprmendels_2024-05-08_15_30_00,cvprmendels,2024-05-08T15:30:00+00:00,51,368.0,606.0,390.0,622.0
cvprmendels_2024-05-08_15_30_00,cvprmendels,2024-05-08T15:30:00+00:00,52,422.0,610.0,444.0,626.0
cvprmendels_2024-05-08_15_30_00,cvprmendels,2024-05-08T15:30:00+00:00,53,476.0,613.0,498.0,629.0
cvprmendels_2024-05-08_15_30_00,cvprmendels,2024-05-08T15:30:00+00:00,54,535.0,614.0,557.0,630.0
cvprmendels_2024-05-08_15_30_00,cvprmendels,2024-05-08T15:30:00+00:00,55,593.0,616.0,615.0,632.0
cvprmendels_2024-05-08_15_30_00,cvprmendels,2024-05-08T15:30:00+00:00,56,651.0,616.0,673.0,632.0
cvprmendels_2024-05-08_15_30_00,cvprmendels,2024-05-08T15:30:00+00:00,57,708.0,617.0,730.0,633.0
cvprmendels_2024-05-08_15_30_00,cvprmendels,2024-05-08T15:30:00+00:00,58,766.0,616.0,788.0,632.0
cvprmendels_2024-05-08_15_30_00,cvprmendels,2024-05-08T15:30:00+00:00,59,824.0,613.0,846.0,629.0
cvprmendels_2024-05-08_15_30_00,cvprmendels,2024-05-08T15:30:00+00:00,60,880.0,611.0,902.0,627.0
cvprmendels_2024-05-08_15_50_00,cvprmendels,2024-05-08T15:50:00+00:00,1,370.0,99.0,392.0,115.0
cvprmendels_2024-05-08_15_50_00,cvprmendels,2024-05-08T15:50:00+00:00,2,425.0,98.0,447.0,114.0
cvprmendels_2024-05-08_15_50_00,cvprmendels,2024-05-08T15:50:00+00:00,3,483.0,97.0,505.0,113.0
cvprmendels_2024-05-08_15_50_00,cvprmendels,2024-05-08T15:50:00+00:00,4,540.0,97.0,562.0,113.0
cvprmendels_2024-05-08_15_50_00,cvprmendels,2024-05-08T15:50:00+00:00,5,599.0,98.0,621.0,114.0
cvprmendels_2024-05-08_15_50_00,cvprmendels,2024-05-08T15:50:00+00:00,6,660.0,98.0,682.0,114.0
cvprmendels_2024-05-08_15_50_00,cvprmendels,2024-05-08T15:50:00+00:00,7,717.0,98.0,739.0,114.0
cvprmendels_2024-05-08_15_50_00,cvprmendels,2024-05-08T15:50:00+00:00,8,777.0,99.0,799.0,115.0
cvprmendels_2024-05-08_15_50_00,cvprmendels,2024-05-08T15:50:00+00:00,9,840.0,101.0,862.0,117.0
cvprmendels_2024-05-08_15_50_00,cvprmendels,2024-05-08T15:50:00+00:00,10,896.0,103.0,918.0,119.0
cvprmendels_2024-05-08_15_50_00,cvprmendels,2024-05-08T15:50:00+00:00,11,368.0,186.0,390.0,202.0
cvprmendels_2024-05-08_15_50_00,cvprmendels,2024-05-08T15:50:00+00:00,12,424.0,186.0,446.0,202.0
cvprmendels_2024-05-08_15_50_00,cvprmendels,2024-05-08T15:50:00+00:00,13,480.0,186.0,502.0,202.0
cvprmendels_2024-05-08_15_50_00,cvprmendels,2024-05-08T15:50:00+00:00,14,539.0,186.0,561.0,202.0
cvprmendels_2024-05-08_15_50_00,cvprmendels,2024-05-08T15:50:00+00:00,15,598.0,186.0,620.0,202.0
cvprmendels_2024-05-08_15_50_00,cvprmendels,2024-05-08T15:50:00+00:00,16,660.0,187.0,682.0,203.0
cvprmendels_2024-05-08_15_50_00,cvprmendels,2024-05-08T15:50:00+00:00,17,717.0,187.0,739.0,203.0
cvprmendels_2024-05-08_15_50_00,cvprmendels,2024-05-08T15:50:00+00:00,18,776.0,187.0,798.0,203.0
cvprmendels_2024-05-08_15_50_00,cvprmendels,2024-05-08T15:50:00+00:00,19,837.0,188.0,859.0,204.0
cvprmendels_2024-05-08_15_50_00,cvprmendels,2024-05-08T15:50:00+00:00,20,895.0,190.0,917.0,206.0
cvprmendels_2024-05-08_15_50_00,cvprmendels,2024-05-08T15:50:00+00:00,21,375.0,271.0,397.0,287.0
cvprmendels_2024-05-08_15_50_00,cvprmendels,2024-05-08T15:50:00+00:00,22,424.0,272.0,446.0,288.0
cvprmendels_2024-05-08_15_50_00,cvprmendels,2024-05-08T15:50:00+00:00,23,483.0,273.0,505.0,289.0
cvprmendels_2024-05-08_15_50_00,cvprmendels,2024-05-08T15:50:00+00:00,24,542.0,274.0,564.0,290.0
cvprmendels_2024-05-08_15_50_00,cvprmendels,2024-05-08T15:50:00+00:00,25,602.0,275.0,624.0,291.0
cvprmendels_2024-05-08_15_50_00,cvprmendels,2024-05-08T15:50:00+00:00,26,665.0,275.0,687.0,291.0
cvprmendels_2024-05-08_15_50_00,cvprmendels,2024-05-08T15:50:00+00:00,27,723.0,275.0,745.0,291.0
cvprmendels_2024-05-08_15_50_00,cvprmendels,2024-05-08T15:50:00+00:00,28,780.0,276.0,802.0,292.0
cvprmendels_2024-05-08_15_50_00,cvprmendels,2024-05-08T15:50:00+00:00,29,841.0,277.0,863.0,293.0
